Txn Hash,Txn Initiation Date,Txn Input Amount,Txn Output Amount,Txn Input Address,Txn Output Address,Txn Fees,Mempool Count,Mempool Final Txn Date,Txn State,Txn Verification Date,Block Height,Txn Input Details,Txn Output Details,Miner Verification Time,Dust Bool,Block Hash,Block Validator,Block Date,Block Txn Count,Block Txn Amount,Block Size,Miner Reward,Block Txn Fees,Block Merkle Root Hash,Block Miner Hash,Block Difficulty,Block Nonce,Block Confirm
4beae6f70cd5f5c552c469774eeceb328d56e71230bde5a60484d199245fd4cc,2024/1/23 23:47,4.14661049,4.14648528,1,2,0.00012521,38728,2024/1/15 16:22,Confirmed,2024/01/23 11:59:15 PM,827013,"[{""inputHash"": ""bc1qee7hk4a3k3km7j8hwclm0pkl76dhhgxay5nevu"", ""isContract"": false, ""amount"": ""4.14661049""}]","[{""outputHash"": ""bc1qpjj77fq022ulcfpntpqz9mdkmkazuk62vqracf"", ""isContract"": false, ""amount"": ""0.000166""}, {""outputHash"": ""bc1qee7hk4a3k3km7j8hwclm0pkl76dhhgxay5nevu"", ""isContract"": false, ""amount"": ""4.14631928""}]",735,0,00000000000000000003e052769ad0b96841904e725b791ae6b847dffa2c0303,F2Pool,1706025555000,3077,20265.86532731,1503995,708679759,83679759,e41de5d17bd274a91425f5654b4c85a8aeca9cc29a0f292993c276d8b00ec437,1K6KoYC69NnafWJ7YgtrpwJxBLiijWqwa6,70343519904866.8,0x469b1d29,18084
4b6f4b6c25c1993db668c5cd7fbfbf30bb4f8a35c39b78e4c174912cc42d5a57,2024/1/23 23:47,0.81853285,0.81831381,8,1,0.00021904,38728,2024/1/15 16:22,Confirmed,2024/01/24 02:13:48 AM,827027,"[{""inputHash"": ""bc1q6775a98yw9f5pgphpn9zymmtkv9pgtk9jcxgzy"", ""isContract"": false, ""amount"": ""0.08219653""}, {""inputHash"": ""bc1q6775a98yw9f5pgphpn9zymmtkv9pgtk9jcxgzy"", ""isContract"": false, ""amount"": ""0.08276386""}, {""inputHash"": ""bc1q6775a98yw9f5pgphpn9zymmtkv9pgtk9jcxgzy"", ""isContract"": false, ""amount"": ""0.07909928""}, {""inputHash"": ""bc1q6775a98yw9f5pgphpn9zymmtkv9pgtk9jcxgzy"", ""isContract"": false, ""amount"": ""0.08152006""}, {""inputHash"": ""bc1q6775a98yw9f5pgphpn9zymmtkv9pgtk9jcxgzy"", ""isContract"": false, ""amount"": ""0.07761398""}, {""inputHash"": ""bc1q6775a98yw9f5pgphpn9zymmtkv9pgtk9jcxgzy"", ""isContract"": false, ""amount"": ""0.08567603""}, {""inputHash"": ""bc1qgrw24l6cxk4ks2np49qwgn2w6nzza4h5tqee6d"", ""isContract"": false, ""amount"": ""0.25""}, {""inputHash"": ""bc1q6775a98yw9f5pgphpn9zymmtkv9pgtk9jcxgzy"", ""isContract"": false, ""amount"": ""0.07966311""}]","[{""outputHash"": ""bc1qlyjhj2fxtzg0hqugql2s7mn3qy8wn7z37jqtch"", ""isContract"": false, ""amount"": ""0.81831381""}]",8808,0,000000000000000000014f748c90248a9b7d432642d77e691275772b118790ad,AntPool,1706033628000,2210,12064.25770273,1651608,682968650,57968650,2e8e45c1723489c30c13421c1d6961b3c26b50331db21e238ab369e48c535384,37jKPSmbEGwgfacCr2nayn1wTaqMAbA94Z,70343519904866.8,0x42762d9f,18070
4676e8069cb83e41f212908174f21346e3d5b090434fe1f4de67e8ac362a1bed,2024/1/23 23:47,0.06337891,0.0633033,1,2,7.56E-05,38728,2024/1/15 16:22,Confirmed,2024/01/24 01:26:58 AM,827023,"[{""inputHash"": ""3FmEdE76DkgnskJpcTEpXPnjRcVXzSPT3C"", ""isContract"": false, ""amount"": ""0.06337891""}]","[{""outputHash"": ""bc1pwx4l4qwa9z83hrtf9dmmt9jzh98upnpexgfflsvq7eayuqgd9q5sj38mf8"", ""isContract"": false, ""amount"": ""0.00063648""}, {""outputHash"": ""3FmEdE76DkgnskJpcTEpXPnjRcVXzSPT3C"", ""isContract"": false, ""amount"": ""0.06266682""}]",5998,0,00000000000000000001d66539a6b920a1ab399d0dcd617b54ba35405139b9a3,Foundry USA,1706030818000,2812,10546.85446359,1710450,691922183,66922183,b07c607f003eaa316aaecb597a517b3bc33dec3cd374e2bcdf9fb656ca192f45,bc1qxhmdufsvnuaaaer4ynz88fspdsxq2h9e9cetdj,70343519904866.8,0x089e9d19,18074
44e83ed17b9793429a80696b22bfd315c02f3066b4ed613a913ed5f5405ef6c5,2024/1/23 23:47,0.00245842,0.00226672,1,2,0.0001917,38728,2024/1/15 16:22,Confirmed,2024/01/23 11:59:15 PM,827013,"[{""inputHash"": ""bc1q3jgaruynwnmcukxg6pnumxw9z9km236n9w0zes"", ""isContract"": false, ""amount"": ""0.00245842""}]","[{""outputHash"": ""3QdYMX2pVynyaqHxCGyWosNEjAffQiCJYH"", ""isContract"": false, ""amount"": ""0.00205""}, {""outputHash"": ""bc1q3jgaruynwnmcukxg6pnumxw9z9km236n9w0zes"", ""isContract"": false, ""amount"": ""0.00021672""}]",735,0,00000000000000000003e052769ad0b96841904e725b791ae6b847dffa2c0303,F2Pool,1706025555000,3077,20265.86532731,1503995,708679759,83679759,e41de5d17bd274a91425f5654b4c85a8aeca9cc29a0f292993c276d8b00ec437,1K6KoYC69NnafWJ7YgtrpwJxBLiijWqwa6,70343519904866.8,0x469b1d29,18084
3fbf9a27472fbc1b33f605dd0c2aceffb4e29e15c7cb30d258f472c7a4d9c2f7,2024/1/23 23:47,0.0596,0.0595087,1,1,9.13E-05,38728,2024/1/15 16:22,Confirmed,2024/01/23 11:59:15 PM,827013,"[{""inputHash"": ""bc1qfpf87myq2wv4rgahpycmvawzef79ctwvvrjd4e"", ""isContract"": false, ""amount"": ""0.0596""}]","[{""outputHash"": ""bc1qxtqf33t3qd5ekmt9v58esqsxu73hug7uyg20re"", ""isContract"": false, ""amount"": ""0.0595087""}]",735,0,00000000000000000003e052769ad0b96841904e725b791ae6b847dffa2c0303,F2Pool,1706025555000,3077,20265.86532731,1503995,708679759,83679759,e41de5d17bd274a91425f5654b4c85a8aeca9cc29a0f292993c276d8b00ec437,1K6KoYC69NnafWJ7YgtrpwJxBLiijWqwa6,70343519904866.8,0x469b1d29,18084
3f343472b4a7ee29488973ad55797b33c55f0607983390ab4b34290c51135bd1,2024/1/23 23:47,0.00057196,0.00043077,1,1,0.00014119,38728,2024/1/15 16:22,Confirmed,2024/01/23 11:59:15 PM,827013,"[{""inputHash"": ""32e2rkRaWWRdd9cPfkMP9GZZ4bQyH4GNmX"", ""isContract"": false, ""amount"": ""0.00057196""}]","[{""outputHash"": ""bc1quklp06ww24suprxdcs35ctjmut9ptf43fkx4rj"", ""isContract"": false, ""amount"": ""0.00043077""}]",735,0,00000000000000000003e052769ad0b96841904e725b791ae6b847dffa2c0303,F2Pool,1706025555000,3077,20265.86532731,1503995,708679759,83679759,e41de5d17bd274a91425f5654b4c85a8aeca9cc29a0f292993c276d8b00ec437,1K6KoYC69NnafWJ7YgtrpwJxBLiijWqwa6,70343519904866.8,0x469b1d29,18084
3e42f71f6e90b69721fdb115fede3e23d3632b318b70569273fb0435c081460a,2024/1/23 23:47,0.00240594,0.00226862,1,2,0.00013732,38728,2024/1/15 16:22,Confirmed,2024/01/23 11:59:15 PM,827013,"[{""inputHash"": ""3NeUKCRtjUKvNs5MLLGtR4AmvERTtoG1JA"", ""isContract"": false, ""amount"": ""0.00240594""}]","[{""outputHash"": ""bc1qzqgt2u3dhw2tfq53f5p8fjmuyguqapv6nd04fz"", ""isContract"": false, ""amount"": ""0.00224938""}, {""outputHash"": ""39NvRb4ntoiWSUveRo4QCYvgwX49FZ6Ju4"", ""isContract"": false, ""amount"": ""0.00001924""}]",735,0,00000000000000000003e052769ad0b96841904e725b791ae6b847dffa2c0303,F2Pool,1706025555000,3077,20265.86532731,1503995,708679759,83679759,e41de5d17bd274a91425f5654b4c85a8aeca9cc29a0f292993c276d8b00ec437,1K6KoYC69NnafWJ7YgtrpwJxBLiijWqwa6,70343519904866.8,0x469b1d29,18084
38cbfca5a7bdd1f4579e6d2b24549853d618341c470b2a6804e883411c05c15f,2024/1/23 23:47,0.02386632,0.02342084,1,12,0.00044548,38728,2024/1/15 16:22,Confirmed,2024/01/23 11:59:15 PM,827013,"[{""inputHash"": ""bc1ptn3m8dnzhzv5hmgznv6as9xp3cvqslv0d8jjw8nj0rkdl4nu9d0q5uf73h"", ""isContract"": false, ""amount"": ""0.02386632""}]","[{""outputHash"": ""bc1ptn3m8dnzhzv5hmgznv6as9xp3cvqslv0d8jjw8nj0rkdl4nu9d0q5uf73h"", ""isContract"": false, ""amount"": ""0.000006""}, {""outputHash"": ""bc1ptn3m8dnzhzv5hmgznv6as9xp3cvqslv0d8jjw8nj0rkdl4nu9d0q5uf73h"", ""isContract"": false, ""amount"": ""0.000006""}, {""outputHash"": ""bc1ptn3m8dnzhzv5hmgznv6as9xp3cvqslv0d8jjw8nj0rkdl4nu9d0q5uf73h"", ""isContract"": false, ""amount"": ""0.000006""}, {""outputHash"": ""bc1ptn3m8dnzhzv5hmgznv6as9xp3cvqslv0d8jjw8nj0rkdl4nu9d0q5uf73h"", ""isContract"": false, ""amount"": ""0.000006""}, {""outputHash"": ""bc1ptn3m8dnzhzv5hmgznv6as9xp3cvqslv0d8jjw8nj0rkdl4nu9d0q5uf73h"", ""isContract"": false, ""amount"": ""0.000006""}, {""outputHash"": ""bc1ptn3m8dnzhzv5hmgznv6as9xp3cvqslv0d8jjw8nj0rkdl4nu9d0q5uf73h"", ""isContract"": false, ""amount"": ""0.000006""}, {""outputHash"": ""bc1ptn3m8dnzhzv5hmgznv6as9xp3cvqslv0d8jjw8nj0rkdl4nu9d0q5uf73h"", ""isContract"": false, ""amount"": ""0.000006""}, {""outputHash"": ""bc1ptn3m8dnzhzv5hmgznv6as9xp3cvqslv0d8jjw8nj0rkdl4nu9d0q5uf73h"", ""isContract"": false, ""amount"": ""0.000006""}, {""outputHash"": ""bc1ptn3m8dnzhzv5hmgznv6as9xp3cvqslv0d8jjw8nj0rkdl4nu9d0q5uf73h"", ""isContract"": false, ""amount"": ""0.000006""}, {""outputHash"": ""bc1ptn3m8dnzhzv5hmgznv6as9xp3cvqslv0d8jjw8nj0rkdl4nu9d0q5uf73h"", ""isContract"": false, ""amount"": ""0.000006""}, {""outputHash"": ""bc1ptn3m8dnzhzv5hmgznv6as9xp3cvqslv0d8jjw8nj0rkdl4nu9d0q5uf73h"", ""isContract"": false, ""amount"": ""0.000006""}, {""outputHash"": ""bc1ptn3m8dnzhzv5hmgznv6as9xp3cvqslv0d8jjw8nj0rkdl4nu9d0q5uf73h"", ""isContract"": false, ""amount"": ""0.02335484""}]",735,0,00000000000000000003e052769ad0b96841904e725b791ae6b847dffa2c0303,F2Pool,1706025555000,3077,20265.86532731,1503995,708679759,83679759,e41de5d17bd274a91425f5654b4c85a8aeca9cc29a0f292993c276d8b00ec437,1K6KoYC69NnafWJ7YgtrpwJxBLiijWqwa6,70343519904866.8,0x469b1d29,18084
33e604694dae78fe5a0f364e2ad3ca823569369a8c0be36f9ede27ac487e0a6c,2024/1/23 23:47,0.01111764,0.01098032,1,2,0.00013732,38728,2024/1/15 16:22,Confirmed,2024/01/23 11:59:15 PM,827013,"[{""inputHash"": ""3KLrcUgWVTWDKgzZmeCjeD3f1fHjULYqJy"", ""isContract"": false, ""amount"": ""0.01111764""}]","[{""outputHash"": ""bc1qujpx5m3zte0kw5ngqxpup2j6fp2h54e7tln4yx"", ""isContract"": false, ""amount"": ""0.01088583""}, {""outputHash"": ""39NvRb4ntoiWSUveRo4QCYvgwX49FZ6Ju4"", ""isContract"": false, ""amount"": ""0.00009449""}]",735,0,00000000000000000003e052769ad0b96841904e725b791ae6b847dffa2c0303,F2Pool,1706025555000,3077,20265.86532731,1503995,708679759,83679759,e41de5d17bd274a91425f5654b4c85a8aeca9cc29a0f292993c276d8b00ec437,1K6KoYC69NnafWJ7YgtrpwJxBLiijWqwa6,70343519904866.8,0x469b1d29,18084
2eace597343eac5b675a6ad4940534d78dc844ace3410b5860315d08b8c6fce6,2024/1/23 23:47,0.00739704,0.00728515,1,2,0.00011189,38728,2024/1/15 16:22,Confirmed,2024/01/23 11:59:15 PM,827013,"[{""inputHash"": ""bc1qdex8q30evvuxql22hdww2d0lfvremjwrykud8m"", ""isContract"": false, ""amount"": ""0.00739704""}]","[{""outputHash"": ""bc1qdex8q30evvuxql22hdww2d0lfvremjwrykud8m"", ""isContract"": false, ""amount"": ""0.00538231""}, {""outputHash"": ""1CGar4MxoEqCRUHR9FMA5qJk3dVPokzNV7"", ""isContract"": false, ""amount"": ""0.00190284""}]",735,0,00000000000000000003e052769ad0b96841904e725b791ae6b847dffa2c0303,F2Pool,1706025555000,3077,20265.86532731,1503995,708679759,83679759,e41de5d17bd274a91425f5654b4c85a8aeca9cc29a0f292993c276d8b00ec437,1K6KoYC69NnafWJ7YgtrpwJxBLiijWqwa6,70343519904866.8,0x469b1d29,18084
2b2f1c617f00f938f1132592f78e8de82a930cff1eadcabbe0ce8e7764c8f559,2024/1/23 23:47,0.0037039,0.0035543,1,2,0.0001496,38728,2024/1/15 16:22,Confirmed,2024/01/23 11:59:15 PM,827013,"[{""inputHash"": ""bc1qewnvkq5csqu002aerxh9l8jk9qwakhw64zuf38"", ""isContract"": false, ""amount"": ""0.0037039""}]","[{""outputHash"": ""bc1q0cv3f982v4hcah8hrfh7nryv00sh8rcfyac6uc"", ""isContract"": false, ""amount"": ""0.00226""}, {""outputHash"": ""bc1q3dnr73pke44s7pn9ehllvvuxun9m4gwm9r6fqs"", ""isContract"": false, ""amount"": ""0.0012943""}]",735,0,00000000000000000003e052769ad0b96841904e725b791ae6b847dffa2c0303,F2Pool,1706025555000,3077,20265.86532731,1503995,708679759,83679759,e41de5d17bd274a91425f5654b4c85a8aeca9cc29a0f292993c276d8b00ec437,1K6KoYC69NnafWJ7YgtrpwJxBLiijWqwa6,70343519904866.8,0x469b1d29,18084
29c4b87421e352a6b43a0d0c7ac78f9cc53f8c6fb68beb756a2336a4b56022de,2024/1/23 23:47,0.02201419,0.02186635,1,2,0.00014784,38728,2024/1/15 16:22,Confirmed,2024/01/23 11:59:15 PM,827013,"[{""inputHash"": ""1BB6ym5W789KvRp1yzovg5W4tzX94fCn81"", ""isContract"": false, ""amount"": ""0.02201419""}]","[{""outputHash"": ""3LVw4ucETVRt3kX337SsTJL2vHJv6bbpHp"", ""isContract"": false, ""amount"": ""0.00382552""}, {""outputHash"": ""1FLWr5HS9WpAyPJNtejwEZsYbcKUvvg1gb"", ""isContract"": false, ""amount"": ""0.01804083""}]",735,0,00000000000000000003e052769ad0b96841904e725b791ae6b847dffa2c0303,F2Pool,1706025555000,3077,20265.86532731,1503995,708679759,83679759,e41de5d17bd274a91425f5654b4c85a8aeca9cc29a0f292993c276d8b00ec437,1K6KoYC69NnafWJ7YgtrpwJxBLiijWqwa6,70343519904866.8,0x469b1d29,18084
262c310c3270aafdd21e90deaaa0bbbeced2a76f6fb9d04002900aaf13363329,2024/1/23 23:47,0.15542554,0.15526754,1,2,0.000158,38728,2024/1/15 16:22,Confirmed,2024/01/23 11:59:15 PM,827013,"[{""inputHash"": ""bc1per0ngs6tl5lluqve9l34dftwx66xk75zh6rm3k0dseengqm6sehs2fymrl"", ""isContract"": false, ""amount"": ""0.15542554""}]","[{""outputHash"": ""bc1qehqumchyz76cd0t3faj2ls7hmm6pk6c45h4l9c"", ""isContract"": false, ""amount"": ""0.00000294""}, {""outputHash"": ""bc1pekzwttykegh7gachyfj0k77afuc4w3xk6k3c427cd8dh855vr6nqh0rhrv"", ""isContract"": false, ""amount"": ""0.1552646""}]",735,0,00000000000000000003e052769ad0b96841904e725b791ae6b847dffa2c0303,F2Pool,1706025555000,3077,20265.86532731,1503995,708679759,83679759,e41de5d17bd274a91425f5654b4c85a8aeca9cc29a0f292993c276d8b00ec437,1K6KoYC69NnafWJ7YgtrpwJxBLiijWqwa6,70343519904866.8,0x469b1d29,18084
229d191eee9a603d940a0b87c54ef8bebc3c565def89d4be321490eb4199b9de,2024/1/23 23:47,0.00301138,0.00288992,1,2,0.00012146,38728,2024/1/15 16:22,Confirmed,2024/01/23 11:59:15 PM,827013,"[{""inputHash"": ""bc1qrclvz0z3x6adugsu6t530grmat9ml85tfxfrmm"", ""isContract"": false, ""amount"": ""0.00301138""}]","[{""outputHash"": ""bc1qrclvz0z3x6adugsu6t530grmat9ml85tfxfrmm"", ""isContract"": false, ""amount"": ""0.00161508""}, {""outputHash"": ""bc1qau4hq5qzxjdl6laxef3c07jge4j5ka8kq4994l"", ""isContract"": false, ""amount"": ""0.00127484""}]",735,0,00000000000000000003e052769ad0b96841904e725b791ae6b847dffa2c0303,F2Pool,1706025555000,3077,20265.86532731,1503995,708679759,83679759,e41de5d17bd274a91425f5654b4c85a8aeca9cc29a0f292993c276d8b00ec437,1K6KoYC69NnafWJ7YgtrpwJxBLiijWqwa6,70343519904866.8,0x469b1d29,18084
221c7895e0ea582b7fc650ce36cb8a854ac13633159345e82474d3c2987d27aa,2024/1/23 23:47,30.9723098,30.97212,1,2,0.0001898,38728,2024/1/15 16:22,Confirmed,2024/01/23 11:59:15 PM,827013,"[{""inputHash"": ""bc1qgwsatjysrywarl22jc0ekv7k0e24gacrme2jat"", ""isContract"": false, ""amount"": ""30.9723098""}]","[{""outputHash"": ""bc1qatpnhtds3dpm9upcpeyelca452r8udyw6v6c9r"", ""isContract"": false, ""amount"": ""0.0236""}, {""outputHash"": ""bc1qgwsatjysrywarl22jc0ekv7k0e24gacrme2jat"", ""isContract"": false, ""amount"": ""30.94852""}]",735,0,00000000000000000003e052769ad0b96841904e725b791ae6b847dffa2c0303,F2Pool,1706025555000,3077,20265.86532731,1503995,708679759,83679759,e41de5d17bd274a91425f5654b4c85a8aeca9cc29a0f292993c276d8b00ec437,1K6KoYC69NnafWJ7YgtrpwJxBLiijWqwa6,70343519904866.8,0x469b1d29,18084
1fa45490e4dba53bb131d736731a173e801801f193e7c9582c3fda620d6baf94,2024/1/23 23:47,0.13740134,0.1371186,1,8,0.00028274,38728,2024/1/15 16:22,Confirmed,2024/01/23 11:59:15 PM,827013,"[{""inputHash"": ""bc1q9clh5k33vuvg0fpceyqhhlq36za6c3t3aw3pfq"", ""isContract"": false, ""amount"": ""0.13740134""}]","[{""outputHash"": ""bc1qlppjcprlgjeph9q3sx23yrwszqfhef75kpt7qy"", ""isContract"": false, ""amount"": ""0.0057""}, {""outputHash"": ""bc1qe3kpxaype9xmhz90tqgf0vpuxsv64lmwygev38"", ""isContract"": false, ""amount"": ""0.00378618""}, {""outputHash"": ""bc1qlrk65nctx8hntdl4u4z9rwj0xdmdqjexcxtwsz"", ""isContract"": false, ""amount"": ""0.00103152""}, {""outputHash"": ""bc1qxr45pmhn0xk7fs8shkcwt28kf5q9cevfjdkj2x"", ""isContract"": false, ""amount"": ""0.02012212""}, {""outputHash"": ""1KjLZBa92FmoAhi9YqxxRcvmMj9NW53e33"", ""isContract"": false, ""amount"": ""0.06860626""}, {""outputHash"": ""3PpYs6sTCbimQodKeCszbLKkmQUnSJnsqQ"", ""isContract"": false, ""amount"": ""0.00269314""}, {""outputHash"": ""bc1qw2rs3xuss839zrss4hxuchtga90rtfsl06khyx"", ""isContract"": false, ""amount"": ""0.03387665""}, {""outputHash"": ""bc1qvqpnf0dqlgk7sncc0dw9z0axrueue4l9865ptzl64a58qvfggzmsugsqhg"", ""isContract"": false, ""amount"": ""0.00130273""}]",735,0,00000000000000000003e052769ad0b96841904e725b791ae6b847dffa2c0303,F2Pool,1706025555000,3077,20265.86532731,1503995,708679759,83679759,e41de5d17bd274a91425f5654b4c85a8aeca9cc29a0f292993c276d8b00ec437,1K6KoYC69NnafWJ7YgtrpwJxBLiijWqwa6,70343519904866.8,0x469b1d29,18084
1ee99877c89f480d73b6d2d2218e02160411335a4eca98fa11e7718bbaae260d,2024/1/23 23:47,32.39164439,32.39152689,1,2,0.0001175,38728,2024/1/15 16:22,Confirmed,2024/01/23 11:59:15 PM,827013,"[{""inputHash"": ""bc1qs2usud9l0e73wz8x3z6y9t5ksxm0398rjf8vj4"", ""isContract"": false, ""amount"": ""32.39164439""}]","[{""outputHash"": ""17tWqh9MqvRyNhRXnLNDPLomVmeJXB86Ap"", ""isContract"": false, ""amount"": ""0.00273514""}, {""outputHash"": ""bc1qs2usud9l0e73wz8x3z6y9t5ksxm0398rjf8vj4"", ""isContract"": false, ""amount"": ""32.38879175""}]",735,0,00000000000000000003e052769ad0b96841904e725b791ae6b847dffa2c0303,F2Pool,1706025555000,3077,20265.86532731,1503995,708679759,83679759,e41de5d17bd274a91425f5654b4c85a8aeca9cc29a0f292993c276d8b00ec437,1K6KoYC69NnafWJ7YgtrpwJxBLiijWqwa6,70343519904866.8,0x469b1d29,18084
1dff2b9075df48af63e0125933b5ae36c144498c8b8a6c7bcc8318ad3abccaea,2024/1/23 23:47,0.09895736,0.09881186,1,2,0.0001455,38728,2024/1/15 16:22,Confirmed,2024/01/23 11:59:15 PM,827013,"[{""inputHash"": ""bc1qvxlkvdnl8ztyt4h39dmc66rl432unk4fyj5vwc"", ""isContract"": false, ""amount"": ""0.09895736""}]","[{""outputHash"": ""1689k1Vx9WTz9ogQWFnTbcfWPKmTaLXh7f"", ""isContract"": false, ""amount"": ""0.00064606""}, {""outputHash"": ""bc1qdd5q4fc9n8nmd3hv79vsehztkw7alw3jnp3jx0"", ""isContract"": false, ""amount"": ""0.0981658""}]",735,0,00000000000000000003e052769ad0b96841904e725b791ae6b847dffa2c0303,F2Pool,1706025555000,3077,20265.86532731,1503995,708679759,83679759,e41de5d17bd274a91425f5654b4c85a8aeca9cc29a0f292993c276d8b00ec437,1K6KoYC69NnafWJ7YgtrpwJxBLiijWqwa6,70343519904866.8,0x469b1d29,18084
1d9a1bd09cf37bcfaa4672898eed33abbf91485010b3ff07274686f6dce03c8b,2024/1/23 23:47,0.019,0.0189351,1,1,6.49E-05,38728,2024/1/15 16:22,Confirmed,2024/01/24 12:06:08 AM,827014,"[{""inputHash"": ""bc1qsga2z56ydl569cgfm3m4927r2wqy8vypaa8yxv"", ""isContract"": false, ""amount"": ""0.019""}]","[{""outputHash"": ""bc1qtkvzd8uc9ts6uf8anagwe3q9f0gxtf9quz2ykx"", ""isContract"": false, ""amount"": ""0.0189351""}]",1148,0,000000000000000000013fb8e73e39551f0f234148b8f48d82bbc6546bc65411,unknown,1706025968000,3833,32145.39760539,1762995,700083939,75083939,437d6d7bb32b527f14a57583fbc704583351f156557de3587d308727b00ea034,32BfKjhByDSxx3BM5vUkQ3NQq9csZR6nt6,70343519904866.8,0x3b308b74,18083
1d337119a85453a7e6c139c1c12fb43d5074939c8f42e9e5da33421a53672e07,2024/1/23 23:47,0.00036036,0.00028726,1,2,7.31E-05,38728,2024/1/15 16:22,Confirmed,2024/01/24 01:05:21 AM,827021,"[{""inputHash"": ""36u3BXFyJy6wU86fwjKvY582mHHvzhcwjL"", ""isContract"": false, ""amount"": ""0.00036036""}]","[{""outputHash"": ""bc1qnwq6xu5ykxz960795nflkfqz04p468rhxx3sl7"", ""isContract"": false, ""amount"": ""0.0002818""}, {""outputHash"": ""39NvRb4ntoiWSUveRo4QCYvgwX49FZ6Ju4"", ""isContract"": false, ""amount"": ""0.00000546""}]",4701,0,000000000000000000026364f02fffb691043e75cf5c49efb1edd885c8d0a955,Foundry USA,1706029521000,2250,5958.16833056,1571427,679833392,54833392,d8f62229f7b5fa8ea06c25e1d50d82bf0c4a61214fe7515565b77488921e55a5,bc1qxhmdufsvnuaaaer4ynz88fspdsxq2h9e9cetdj,70343519904866.8,0xbd7b4e69,18076
1af031ba9db474a5ac43c163fc9dc07b6de59ced3d1454b76d8eb187f0fc2110,2024/1/23 23:47,0.0312398,0.03099472,1,1,0.00024508,38728,2024/1/15 16:22,Confirmed,2024/01/23 11:59:15 PM,827013,"[{""inputHash"": ""bc1qmkk7pdp6nv2r3krjhaquhvyf4whkmvjtdpfzvcw42yxlckygaphsrura0q"", ""isContract"": false, ""amount"": ""0.0312398""}]","[{""outputHash"": ""bc1quynjgaeqjw57rapdgy4ysulnnjmzfukjr73cd0qxy7errcp953fqgvhy8q"", ""isContract"": false, ""amount"": ""0.03099472""}]",735,0,00000000000000000003e052769ad0b96841904e725b791ae6b847dffa2c0303,F2Pool,1706025555000,3077,20265.86532731,1503995,708679759,83679759,e41de5d17bd274a91425f5654b4c85a8aeca9cc29a0f292993c276d8b00ec437,1K6KoYC69NnafWJ7YgtrpwJxBLiijWqwa6,70343519904866.8,0x469b1d29,18084
177b3d3c17a51e07c93259902c38949c8d9e9384d11e7ae70b4689d870dcfaf7,2024/1/23 23:47,0.00478404,0.00466515,1,2,0.00011889,38728,2024/1/15 16:22,Confirmed,2024/01/23 11:59:15 PM,827013,"[{""inputHash"": ""bc1q85xdqw20jph8aaeqdcmprdgkqhc9xzzcen0jdh"", ""isContract"": false, ""amount"": ""0.00478404""}]","[{""outputHash"": ""bc1q85xdqw20jph8aaeqdcmprdgkqhc9xzzcen0jdh"", ""isContract"": false, ""amount"": ""0.00313535""}, {""outputHash"": ""bc1qkysu50jxu2k2w9vd20ml6xvkpjtu7dxs50jdhj"", ""isContract"": false, ""amount"": ""0.0015298""}]",735,0,00000000000000000003e052769ad0b96841904e725b791ae6b847dffa2c0303,F2Pool,1706025555000,3077,20265.86532731,1503995,708679759,83679759,e41de5d17bd274a91425f5654b4c85a8aeca9cc29a0f292993c276d8b00ec437,1K6KoYC69NnafWJ7YgtrpwJxBLiijWqwa6,70343519904866.8,0x469b1d29,18084
128496c48e954cbfb552a45898db668a208d3f6bc4caae57d32b5fe1ce03135f,2024/1/23 23:47,0.43523114,0.43503674,1,2,0.0001944,38728,2024/1/15 16:22,Confirmed,2024/01/23 11:59:15 PM,827013,"[{""inputHash"": ""bc1qmwpfw4ar4urk5fhv0jumxg3g8nnac2y5l88f8r"", ""isContract"": false, ""amount"": ""0.43523114""}]","[{""outputHash"": ""1BPcE3dg2f5kQSSMx5WEKEUGYcjayQcdrc"", ""isContract"": false, ""amount"": ""0.25494802""}, {""outputHash"": ""bc1qmwpfw4ar4urk5fhv0jumxg3g8nnac2y5l88f8r"", ""isContract"": false, ""amount"": ""0.18008872""}]",735,0,00000000000000000003e052769ad0b96841904e725b791ae6b847dffa2c0303,F2Pool,1706025555000,3077,20265.86532731,1503995,708679759,83679759,e41de5d17bd274a91425f5654b4c85a8aeca9cc29a0f292993c276d8b00ec437,1K6KoYC69NnafWJ7YgtrpwJxBLiijWqwa6,70343519904866.8,0x469b1d29,18084
047944454271106b1bfc6c3dcd734e21e0ddcfe76ef51d486bcd8127491fc28a,2024/1/23 23:47,3.04354997,3.04332384,1,2,0.00022613,38728,2024/1/15 16:22,Confirmed,2024/01/23 11:59:15 PM,827013,"[{""inputHash"": ""39MaeWo9Bi136ka93ywZ1fdM8wvkPAMdeA"", ""isContract"": false, ""amount"": ""3.04354997""}]","[{""outputHash"": ""1JgoWWJbBYKCb4MK9FEqyq9Mqhus9khMHy"", ""isContract"": false, ""amount"": ""0.3""}, {""outputHash"": ""38Y5VJwy2iedUzehdV7tL4JeSHzYp4DjzD"", ""isContract"": false, ""amount"": ""2.74332384""}]",735,0,00000000000000000003e052769ad0b96841904e725b791ae6b847dffa2c0303,F2Pool,1706025555000,3077,20265.86532731,1503995,708679759,83679759,e41de5d17bd274a91425f5654b4c85a8aeca9cc29a0f292993c276d8b00ec437,1K6KoYC69NnafWJ7YgtrpwJxBLiijWqwa6,70343519904866.8,0x469b1d29,18084
