Txn Hash,Txn Initiation Date,Txn Input Amount,Txn Output Amount,Txn Input Address,Txn Output Address,Txn Fees,Mempool Count,Mempool Final Txn Date,Txn State,Txn Verification Date,Block Height,Txn Input Details,Txn Output Details,Miner Verification Time,Dust Bool,Block Hash,Block Validator,Block Date,Block Txn Count,Block Txn Amount,Block Size,Miner Reward,Block Txn Fees,Block Merkle Root Hash,Block Miner Hash,Block Difficulty,Block Nonce,Block Confirm
6a9000b7d96350ab81b7721fa0f880b579f0169864fca80ea8cbbe1841cd6a7a,2024/1/22 23:46,0.00232659,0.00224835,1,2,7.82E-05,23264,2024/1/2 00:55,Confirmed,2024/01/23 12:03:47 AM,826856,"[{""inputHash"": ""bc1pujh0f0ee52yh73lsp0kp685fed90eu6t8euvcmfvmv79ma24segqa69tqc"", ""isContract"": false, ""amount"": ""0.00232659""}]","[{""outputHash"": ""bc1pujh0f0ee52yh73lsp0kp685fed90eu6t8euvcmfvmv79ma24segqa69tqc"", ""isContract"": false, ""amount"": ""0.00000547""}, {""outputHash"": ""bc1pujh0f0ee52yh73lsp0kp685fed90eu6t8euvcmfvmv79ma24segqa69tqc"", ""isContract"": false, ""amount"": ""0.00224288""}]",1067,0,000000000000000000018e8ee965712ea0a2982dcd8ad8022bb09d2361b6e6a6,AntPool,1705939427000,3418,22191.03950055,1560653,689909762,64909762,d8da880df3fda3703d8971e97105e1e02a6f152b95b8bd7f36ffe5c71cc9c527,37jKPSmbEGwgfacCr2nayn1wTaqMAbA94Z,70343519904866.8,0x0658227a,18241
2e5b81459980b9568186729084d9410b3e0d89e4e5d241d1b7c6adeff8011c92,2024/1/22 23:46,0.01186675,0.0117628,2,2,0.00010395,23264,2024/1/2 00:55,Confirmed,2024/01/23 12:04:02 AM,826857,"[{""inputHash"": ""bc1q66jr88ezjdyamxyae8sfggce0dtufatzqw4az3"", ""isContract"": false, ""amount"": ""0.00609909""}, {""inputHash"": ""bc1q66jr88ezjdyamxyae8sfggce0dtufatzqw4az3"", ""isContract"": false, ""amount"": ""0.00576766""}]","[{""outputHash"": ""bc1qsvwdskz33ccstmqc5zlrha0az5rcpqhn3cx84eyed2w3cf0nf8dsf2kgn0"", ""isContract"": false, ""amount"": ""0.01""}, {""outputHash"": ""bc1qy8hx4kgys9yntyyde0dp3ayy3gsmwavfyqnhnx"", ""isContract"": false, ""amount"": ""0.0017628""}]",1082,0,000000000000000000007f631ce4d92a411eda3ff0d9e5b8c90d77fa1fc24926,Foundry USA,1705939442000,2925,3925.70277699,1636276,669234927,44234927,b205b24046b14a5be08dd3ed9e3ed91fac968b98e1fbc0b97f8c0ec554d99c79,bc1qxhmdufsvnuaaaer4ynz88fspdsxq2h9e9cetdj,70343519904866.8,0x7fb71055,18240
faab9ca3b30fe12a84c5020d846f0c68a49ac7ba8e9aeff16ff5659dcd17a5d4,2024/1/22 23:46,0.01275259,0.01267615,1,2,7.64E-05,23264,2024/1/2 00:55,Confirmed,2024/01/23 12:03:47 AM,826856,"[{""inputHash"": ""bc1qhkwjrs7nqxe3u22wl73j2q379nmkq9dk9zghfq"", ""isContract"": false, ""amount"": ""0.01275259""}]","[{""outputHash"": ""1CxLdHTare6uRzFLRTxFDNqiWPSjAsVmsb"", ""isContract"": false, ""amount"": ""0.00524969""}, {""outputHash"": ""bc1q896afmd47eus0pd94qvsmfghdp4h6ghm8048dx"", ""isContract"": false, ""amount"": ""0.00742646""}]",1067,0,000000000000000000018e8ee965712ea0a2982dcd8ad8022bb09d2361b6e6a6,AntPool,1705939427000,3418,22191.03950055,1560653,689909762,64909762,d8da880df3fda3703d8971e97105e1e02a6f152b95b8bd7f36ffe5c71cc9c527,37jKPSmbEGwgfacCr2nayn1wTaqMAbA94Z,70343519904866.8,0x0658227a,18241
fa985e9413e888cb5a4758f42b8c76a0b6f4640aaf8434e4daf778b79505ba54,2024/1/22 23:46,0.0004295,0.00035263,1,2,7.69E-05,23264,2024/1/2 00:55,Confirmed,2024/01/23 12:03:47 AM,826856,"[{""inputHash"": ""bc1qscevjl4xhv897tkjzwhpgnycus9aa5dj4mt3l0"", ""isContract"": false, ""amount"": ""0.0004295""}]","[{""outputHash"": ""bc1qd6satcz2rsdgjwgya5twsrvth3kj44zrte8zsu"", ""isContract"": false, ""amount"": ""0.00028726""}, {""outputHash"": ""bc1qh5j9q975atj7ueqygef34rg0acn7shru5074v8"", ""isContract"": false, ""amount"": ""0.00006537""}]",1067,0,000000000000000000018e8ee965712ea0a2982dcd8ad8022bb09d2361b6e6a6,AntPool,1705939427000,3418,22191.03950055,1560653,689909762,64909762,d8da880df3fda3703d8971e97105e1e02a6f152b95b8bd7f36ffe5c71cc9c527,37jKPSmbEGwgfacCr2nayn1wTaqMAbA94Z,70343519904866.8,0x0658227a,18241
f4507d75548616f624af593c48c0f51b87445ac27f58ceea4a61c890a4483510,2024/1/22 23:46,0.00028422,0.00016898,2,2,0.00011524,23264,2024/1/2 00:55,Confirmed,2024/01/23 12:04:02 AM,826857,"[{""inputHash"": ""bc1pg9xqmgmqp645r9ela6sjcqa544ch0yuuyash8hdr3xa7y73lp3gqxylwcc"", ""isContract"": false, ""amount"": ""0.00000555""}, {""inputHash"": ""3HqQBf74QeV7iTu4KGo6LzYzTqEjJNwBnX"", ""isContract"": false, ""amount"": ""0.00027867""}]","[{""outputHash"": ""bc1pg9xqmgmqp645r9ela6sjcqa544ch0yuuyash8hdr3xa7y73lp3gqxylwcc"", ""isContract"": false, ""amount"": ""0.00000555""}, {""outputHash"": ""3HqQBf74QeV7iTu4KGo6LzYzTqEjJNwBnX"", ""isContract"": false, ""amount"": ""0.00016343""}]",1082,1,000000000000000000007f631ce4d92a411eda3ff0d9e5b8c90d77fa1fc24926,Foundry USA,1705939442000,2925,3925.70277699,1636276,669234927,44234927,b205b24046b14a5be08dd3ed9e3ed91fac968b98e1fbc0b97f8c0ec554d99c79,bc1qxhmdufsvnuaaaer4ynz88fspdsxq2h9e9cetdj,70343519904866.8,0x7fb71055,18240
d9e913e7c97353477b5c58e94cb9c282fd416ca9d37a79489ef90b9b77df3041,2024/1/22 23:46,0.0108716,0.01068912,1,1,0.00018248,23264,2024/1/2 00:55,Confirmed,2024/01/23 12:03:47 AM,826856,"[{""inputHash"": ""3Lc1zrqkrzm5cXhd6nUdzp9dfF32WTdgdM"", ""isContract"": false, ""amount"": ""0.0108716""}]","[{""outputHash"": ""bc1qsuksy7hc4zuvupaskr39pjf5gw8a3hm94cq36g"", ""isContract"": false, ""amount"": ""0.01068912""}]",1067,0,000000000000000000018e8ee965712ea0a2982dcd8ad8022bb09d2361b6e6a6,AntPool,1705939427000,3418,22191.03950055,1560653,689909762,64909762,d8da880df3fda3703d8971e97105e1e02a6f152b95b8bd7f36ffe5c71cc9c527,37jKPSmbEGwgfacCr2nayn1wTaqMAbA94Z,70343519904866.8,0x0658227a,18241
d11e3dfa03d08444ba36fd61e54acbc8ce775d05f2e17a282a6360e568761d3f,2024/1/22 23:46,0.00563122,0.00555058,1,1,8.06E-05,23264,2024/1/2 00:55,Confirmed,2024/01/23 12:04:02 AM,826857,"[{""inputHash"": ""15HDjSryMWxAnrY9WfMMEAZQnbiCNWZjjk"", ""isContract"": false, ""amount"": ""0.00563122""}]","[{""outputHash"": ""15R1bqE4M7fxLZc6rkoCXTaJDDU4bejHNZ"", ""isContract"": false, ""amount"": ""0.00555058""}]",1082,0,000000000000000000007f631ce4d92a411eda3ff0d9e5b8c90d77fa1fc24926,Foundry USA,1705939442000,2925,3925.70277699,1636276,669234927,44234927,b205b24046b14a5be08dd3ed9e3ed91fac968b98e1fbc0b97f8c0ec554d99c79,bc1qxhmdufsvnuaaaer4ynz88fspdsxq2h9e9cetdj,70343519904866.8,0x7fb71055,18240
cdcb21639483feab95f5647eab2331c13ea70a1163bb8e30e674118127fa8d11,2024/1/22 23:46,0.00693433,0.00685425,1,2,8.01E-05,23264,2024/1/2 00:55,Confirmed,2024/01/23 12:03:47 AM,826856,"[{""inputHash"": ""bc1pqckcsaeqsx7l3337agwy96tgyhnfe5jlvd4nm72fm5gdqtmpkuus8s66aa"", ""isContract"": false, ""amount"": ""0.00693433""}]","[{""outputHash"": ""bc1p6qzwutywuqn9wdnp32mvlzxmgl8rse5hkr9fyeu2kp6w3fkfkhfsxqk5y0"", ""isContract"": false, ""amount"": ""0.0000845""}, {""outputHash"": ""bc1pqckcsaeqsx7l3337agwy96tgyhnfe5jlvd4nm72fm5gdqtmpkuus8s66aa"", ""isContract"": false, ""amount"": ""0.00676975""}]",1067,0,000000000000000000018e8ee965712ea0a2982dcd8ad8022bb09d2361b6e6a6,AntPool,1705939427000,3418,22191.03950055,1560653,689909762,64909762,d8da880df3fda3703d8971e97105e1e02a6f152b95b8bd7f36ffe5c71cc9c527,37jKPSmbEGwgfacCr2nayn1wTaqMAbA94Z,70343519904866.8,0x0658227a,18241
c7fd729e9c1348d44c3fddcd6d824ec4c5159d77064b7b85f6a65b5a1b5512ed,2024/1/22 23:46,5.82E-05,1.00E-05,1,1,4.82E-05,23264,2024/1/2 00:55,Confirmed,2024/01/23 12:42:43 AM,826863,"[{""inputHash"": ""bc1pe8nm9rzvgvk4dcq30aeyxul6fntr83ahc2xhu3egs62mny5esvesepyjqc"", ""isContract"": false, ""amount"": ""0.00005818""}]","[{""outputHash"": ""bc1pl9lgpjtuad8a4wzer9lqmefnpj8rv52sqjtrkty3vdh5wzzjycdql2l45u"", ""isContract"": false, ""amount"": ""0.00001""}]",3403,1,000000000000000000008678f2bf4665413fe03eeab3ab9d06975484f8bbfe48,Binance,1705941763000,1834,2033.86070672,1750020,662038631,37038631,041a782849caca1603b30422edc854db6a8deddba86000c585ea7b9eb6ce3bc9,3L8Ck6bm3sve1vJGKo6Ht2k167YKSKi8TZ,70343519904866.8,0x9fc02167,18234
bc753d51e1f9d54cc839a9f12439635023dc2f0a470b0c92215cd5b2ff51f910,2024/1/22 23:46,0.01576547,0.01561667,2,2,0.0001488,23264,2024/1/2 00:55,Confirmed,2024/01/23 12:04:02 AM,826857,"[{""inputHash"": ""132hM2P5xNDA8FZhpE7JXY9F9Yyvdvkqm5"", ""isContract"": false, ""amount"": ""0.00773567""}, {""inputHash"": ""1PhgwksxcJUjs9zFZDgUXrkJZT4RLtZVqF"", ""isContract"": false, ""amount"": ""0.0080298""}]","[{""outputHash"": ""33f65LygSENxnDdBuJVBGveG4i8k2BVXGQ"", ""isContract"": false, ""amount"": ""0.01234231""}, {""outputHash"": ""16qtxfsSZHoPJy8YkduL4txoFKuySU3LY4"", ""isContract"": false, ""amount"": ""0.00327436""}]",1082,0,000000000000000000007f631ce4d92a411eda3ff0d9e5b8c90d77fa1fc24926,Foundry USA,1705939442000,2925,3925.70277699,1636276,669234927,44234927,b205b24046b14a5be08dd3ed9e3ed91fac968b98e1fbc0b97f8c0ec554d99c79,bc1qxhmdufsvnuaaaer4ynz88fspdsxq2h9e9cetdj,70343519904866.8,0x7fb71055,18240
b6aac7202b1cdb3c5f1d0efaa6ae32637cf5aca5836e0ae0d71e423db8d3c383,2024/1/22 23:46,0.00175937,0.00170361,1,1,5.58E-05,23264,2024/1/2 00:55,Confirmed,2024/01/23 12:03:47 AM,826856,"[{""inputHash"": ""bc1qkthaq53nmlsadwk6a495az6tgspz6fx70wdlc2"", ""isContract"": false, ""amount"": ""0.00175937""}]","[{""outputHash"": ""bc1qrs3775rlz8ghep3pffgpglcjs98sg2ktmexq9t"", ""isContract"": false, ""amount"": ""0.00170361""}]",1067,0,000000000000000000018e8ee965712ea0a2982dcd8ad8022bb09d2361b6e6a6,AntPool,1705939427000,3418,22191.03950055,1560653,689909762,64909762,d8da880df3fda3703d8971e97105e1e02a6f152b95b8bd7f36ffe5c71cc9c527,37jKPSmbEGwgfacCr2nayn1wTaqMAbA94Z,70343519904866.8,0x0658227a,18241
b5422f871d0500eb927e328f93c184bea4ad0e31e8b9af9f5f78c133c474547f,2024/1/22 23:46,0.132305,0.132186,1,2,0.000119,23264,2024/1/2 00:55,Confirmed,2024/01/23 12:03:47 AM,826856,"[{""inputHash"": ""bc1q2p5jte2mjwspqnvmdfkqtlp2v9n5u2psmmprpt"", ""isContract"": false, ""amount"": ""0.132305""}]","[{""outputHash"": ""bc1qu5z25f63x70uk3j8822ja0qmf5lxjtke8jhkle"", ""isContract"": false, ""amount"": ""0.042186""}, {""outputHash"": ""bc1q3m8qnu32dp788z9c25cg77tpnaud3rs5skf8k7"", ""isContract"": false, ""amount"": ""0.09""}]",1067,0,000000000000000000018e8ee965712ea0a2982dcd8ad8022bb09d2361b6e6a6,AntPool,1705939427000,3418,22191.03950055,1560653,689909762,64909762,d8da880df3fda3703d8971e97105e1e02a6f152b95b8bd7f36ffe5c71cc9c527,37jKPSmbEGwgfacCr2nayn1wTaqMAbA94Z,70343519904866.8,0x0658227a,18241
b33a8a6f6ce1633f43d0b9fc5f6425fd59a16caa8ed9022bf4212a8c59b80b46,2024/1/22 23:46,6.11E-05,1.00E-05,1,1,5.11E-05,23264,2024/1/2 00:55,Confirmed,2024/01/23 12:15:19 AM,826859,"[{""inputHash"": ""bc1p2zkt7u97v9jdehrkd6tvf3733mhesvecz3axyd5q30vjzfz2wjqsv5hjfa"", ""isContract"": false, ""amount"": ""0.0000611""}]","[{""outputHash"": ""bc1pvntwklxa94hxszdv6yak7hrvupu56me476u0h4cn7cdalyjc7m7sw6d0g0"", ""isContract"": false, ""amount"": ""0.00001""}]",1759,1,000000000000000000011d21cfc7d382f268de3182a3be99dfec232844a8ad19,F2Pool,1705940119000,2547,4201.45862167,1495949,671685888,46685888,bea122e9decbb78be37ffc10d588fa6847eebc4a79b247fd0407c2b2e7545042,1K6KoYC69NnafWJ7YgtrpwJxBLiijWqwa6,70343519904866.8,0xb6845f2d,18238
8ba37c00a3d8743f93129168deb0f0c2c6ef9de8bdcfd98a9a4fdbb751f4aa89,2024/1/22 23:46,0.0381815,0.0381045,1,2,7.70E-05,23264,2024/1/2 00:55,Confirmed,2024/01/23 12:03:47 AM,826856,"[{""inputHash"": ""bc1q7lagxjzdl9t7tllr3a7r00xxxdmld3n9xapkq0"", ""isContract"": false, ""amount"": ""0.0381815""}]","[{""outputHash"": ""bc1qtv4sx4wp2z9djxzwyz3ky6yrdtptcpp8adg9e9"", ""isContract"": false, ""amount"": ""0.0001045""}, {""outputHash"": ""1Koh3TqAEHH2V6bzXSaQPogCunLLEFJL6Q"", ""isContract"": false, ""amount"": ""0.038""}]",1067,0,000000000000000000018e8ee965712ea0a2982dcd8ad8022bb09d2361b6e6a6,AntPool,1705939427000,3418,22191.03950055,1560653,689909762,64909762,d8da880df3fda3703d8971e97105e1e02a6f152b95b8bd7f36ffe5c71cc9c527,37jKPSmbEGwgfacCr2nayn1wTaqMAbA94Z,70343519904866.8,0x0658227a,18241
3a442667b540f79fd40a9ddc060f3e340a99ac10b11dca8d470574a51b3dad1f,2024/1/22 23:46,0.00209804,0.00200645,2,2,9.16E-05,23264,2024/1/2 00:55,Confirmed,2024/01/23 12:04:02 AM,826857,"[{""inputHash"": ""bc1q3kltpljn4wxlz7gkl6847zpc54g7eg753wrh0r"", ""isContract"": false, ""amount"": ""0.00103505""}, {""inputHash"": ""bc1qnwwg3p2qcsgp9dgapvdmrrn08zqfuwevk9ljm6"", ""isContract"": false, ""amount"": ""0.00106299""}]","[{""outputHash"": ""bc1qapa2mzumkrfmqmenjx3gvhy3alpa5kwcd2wr4k"", ""isContract"": false, ""amount"": ""0.00100645""}, {""outputHash"": ""1P1zZdoERqZFNagZUrRzdinx4FFL5b7udv"", ""isContract"": false, ""amount"": ""0.001""}]",1082,0,000000000000000000007f631ce4d92a411eda3ff0d9e5b8c90d77fa1fc24926,Foundry USA,1705939442000,2925,3925.70277699,1636276,669234927,44234927,b205b24046b14a5be08dd3ed9e3ed91fac968b98e1fbc0b97f8c0ec554d99c79,bc1qxhmdufsvnuaaaer4ynz88fspdsxq2h9e9cetdj,70343519904866.8,0x7fb71055,18240
